tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards;season
73705;249599;48078;Donald Millán;37;Colombia;Mediocentro ofensivo;Dep. Binacional;460.0;14.0;5.0;0.0;12.0;3.0;7.0;2.0;0.0;7.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;9.0;3.0;5.0;9.0;0.0;11.0;13.0;2.0;28.0;348.0;296.0;120.0;19.0;0.0;84.0;6.0;3.0;0.0;2023_2024
447934;882837;48078;Roberto Villamarín;25;Perú;Lateral derecho;Dep. Binacional;1523.0;18.0;18.0;2.0;25.0;7.0;10.0;8.0;3.0;9.0;0.0;2.0;20.0;0.0;1.0;1.0;3.0;40.0;23.0;29.0;7.0;1.0;23.0;27.0;7.0;86.0;548.0;428.0;105.0;43.0;5.0;231.0;15.0;3.0;0.0;2023_2024
988946;1185457;48720;Byron Angulo;26;Ecuador;Delantero centro;Uni. Católica;1361.0;28.0;13.0;5.0;39.0;12.0;18.0;9.0;2.0;14.0;2.0;1.0;32.0;0.0;0.0;0.0;2.0;18.0;10.0;5.0;7.0;0.0;11.0;22.0;23.0;72.0;398.0;291.0;108.0;23.0;9.0;225.0;24.0;3.0;0.0;2023_2024
565193;925119;48078;Joel López Pissano;26;Argentina;Mediocentro ofensivo;Sin equipo;1570.0;23.0;20.0;4.0;24.0;10.0;6.0;8.0;3.0;56.0;12.0;0.0;18.0;0.0;0.0;0.0;0.0;30.0;13.0;4.0;14.0;1.0;8.0;14.0;1.0;62.0;929.0;721.0;241.0;67.0;54.0;358.0;13.0;2.0;1.0;2023_2024
224683;1022066;48078;Neil Marcos;31;Perú;Pivote;Juan Aurich;418.0;18.0;3.0;0.0;5.0;0.0;4.0;1.0;1.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;5.0;4.0;0.0;7.0;9.0;4.0;17.0;276.0;234.0;77.0;22.0;10.0;76.0;3.0;2.0;1.0;2023_2024
275266;339171;48078;Ítalo Regalado;27;Perú;Extremo derecho;Unión Comercio;1157.0;28.0;11.0;2.0;12.0;7.0;3.0;2.0;1.0;4.0;1.0;1.0;5.0;1.0;0.0;0.0;8.0;17.0;3.0;12.0;8.0;1.0;23.0;10.0;14.0;32.0;285.0;203.0;73.0;3.0;3.0;159.0;12.0;5.0;1.0;2023_2024
965846;1170640;57741;César Inga;22;Perú;Lateral izquierdo;AD Tarma;2309.0;32.0;24.0;0.0;38.0;7.0;14.0;17.0;5.0;24.0;3.0;0.0;25.0;0.0;0.0;0.0;0.0;34.0;13.0;36.0;14.0;1.0;7.0;15.0;20.0;74.0;833.0;637.0;178.0;53.0;11.0;313.0;13.0;0.0;0.0;2024_2025
68747;249137;63769;Diego Churín;34;Argentina;Delantero centro;Cerro Porteño;617.0;19.0;4.0;1.0;11.0;4.0;5.0;2.0;0.0;7.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;9.0;2.0;7.0;0.0;0.0;20.0;15.0;28.0;30.0;224.0;143.0;57.0;6.0;1.0;138.0;8.0;7.0;0.0;2024_2025
68747;249137;57296;Diego Churín;34;Argentina;Delantero centro;Cerro Porteño;332.0;5.0;4.0;0.0;5.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;10.0;17.0;15.0;19.0;73.0;36.0;13.0;1.0;1.0;58.0;6.0;1.0;0.0;2024_2025
68747;249137;57297;Diego Churín;34;Argentina;Delantero centro;Cerro Porteño;122.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;4.0;2.0;4.0;5.0;28.0;18.0;2.0;0.0;0.0;14.0;3.0;0.0;0.0;2024_2025
655639;976933;57741;Paolo Reyna;22;Perú;Lateral izquierdo;FBC Melgar;2194.0;27.0;25.0;1.0;14.0;5.0;4.0;5.0;2.0;21.0;3.0;1.0;9.0;0.0;0.0;0.0;0.0;59.0;36.0;39.0;11.0;0.0;29.0;17.0;28.0;85.0;747.0;569.0;196.0;40.0;14.0;301.0;7.0;0.0;1.0;2024_2025
203385;590312;57741;Gabriel Costa;34;Perú;Extremo derecho;Alianza Lima;844.0;24.0;8.0;2.0;14.0;5.0;7.0;2.0;1.0;22.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;16.0;1.0;2.0;8.0;0.0;11.0;17.0;3.0;38.0;387.0;315.0;117.0;20.0;9.0;142.0;11.0;3.0;0.0;2024_2025
729032;1017480;58156;José Carabalí;27;Ecuador;Lateral izquierdo;Nagoya Grampus;857.0;13.0;9.0;0.0;16.0;5.0;7.0;4.0;0.0;12.0;5.0;0.0;25.0;0.0;0.0;0.0;5.0;9.0;6.0;2.0;7.0;0.0;7.0;13.0;16.0;47.0;272.0;195.0;82.0;13.0;9.0;190.0;9.0;2.0;0.0;2024_2025
729032;1017480;57297;José Carabalí;27;Ecuador;Lateral izquierdo;Nagoya Grampus;708.0;8.0;8.0;1.0;9.0;4.0;3.0;2.0;0.0;16.0;2.0;1.0;17.0;0.0;0.0;0.0;4.0;7.0;8.0;3.0;3.0;0.0;6.0;11.0;8.0;35.0;211.0;173.0;64.0;0.0;6.0;107.0;9.0;2.0;0.0;2024_2025
194998;176139;57741;Edison Flores;30;Perú;Extremo izquierdo;Atlas;2149.0;32.0;29.0;9.0;72.0;23.0;29.0;20.0;6.0;38.0;2.0;4.0;11.0;1.0;0.0;0.0;10.0;23.0;7.0;6.0;11.0;0.0;29.0;29.0;19.0;63.0;499.0;369.0;169.0;16.0;8.0;241.0;20.0;5.0;0.0;2024_2025
323432;542636;57741;Jairo Vélez;29;Ecuador;Mediocentro ofensivo;César Vallejo;2729.0;31.0;30.0;10.0;84.0;31.0;30.0;23.0;5.0;62.0;6.0;3.0;47.0;2.0;2.0;1.0;2.0;38.0;6.0;8.0;13.0;0.0;43.0;61.0;21.0;145.0;998.0;742.0;313.0;55.0;40.0;633.0;65.0;6.0;0.0;2024_2025
626179;927690;57741;Matías Succar;25;Perú;Delantero centro;CA Mannucci;1726.0;27.0;20.0;4.0;49.0;20.0;23.0;6.0;2.0;14.0;2.0;6.0;3.0;1.0;1.0;1.0;6.0;15.0;1.0;18.0;7.0;0.0;37.0;38.0;26.0;56.0;314.0;227.0;96.0;7.0;4.0;202.0;27.0;2.0;0.0;2024_2025
2989;338;57741;Paolo Guerrero;40;Perú;Delantero centro;César Vallejo;933.0;14.0;11.0;7.0;30.0;16.0;9.0;5.0;2.0;15.0;2.0;4.0;4.0;2.0;1.0;1.0;5.0;2.0;2.0;9.0;0.0;0.0;15.0;18.0;25.0;24.0;218.0;157.0;72.0;4.0;0.0;103.0;16.0;3.0;0.0;2024_2025
250437;589448;57741;Jean Pierre Archimbaud;29;Perú;Pivote;FBC Melgar;1914.0;29.0;24.0;12.0;52.0;26.0;20.0;6.0;1.0;19.0;2.0;7.0;2.0;1.0;0.0;0.0;8.0;25.0;14.0;24.0;6.0;1.0;25.0;11.0;33.0;37.0;637.0;500.0;148.0;61.0;5.0;186.0;6.0;4.0;0.0;2024_2025
266451;338957;58766;Eryc Castillo;29;Ecuador;Extremo derecho;EC Vitória;266.0;9.0;1.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;2.0;0.0;3.0;2.0;5.0;9.0;45.0;36.0;15.0;0.0;1.0;38.0;3.0;0.0;0.0;2024_2025
266451;338957;59015;Eryc Castillo;29;Ecuador;Extremo derecho;EC Vitória;118.0;6.0;0.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;22.0;16.0;6.0;0.0;1.0;14.0;1.0;1.0;0.0;2024_2025
266451;338957;57252;Eryc Castillo;29;Ecuador;Extremo derecho;EC Vitória;156.0;3.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;5.0;2.0;0.0;28.0;22.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2024_2025
177690;247665;58766;Miguel Trauco;31;Perú;Lateral izquierdo;Criciúma;1469.0;24.0;17.0;2.0;12.0;4.0;5.0;3.0;0.0;10.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;34.0;9.0;47.0;16.0;0.0;16.0;3.0;14.0;44.0;666.0;486.0;122.0;52.0;5.0;264.0;1.0;3.0;1.0;2024_2025
177690;247665;57072;Miguel Trauco;31;Perú;Lateral izquierdo;Criciúma;435.0;8.0;4.0;0.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;0.0;10.0;2.0;6.0;0.0;239.0;208.0;32.0;20.0;3.0;0.0;0.0;2.0;0.0;2024_2025
147263;106461;58043;Fernando Gaibor;32;Ecuador;Mediocentro;Barcelona SC;1166.0;22.0;13.0;0.0;5.0;2.0;3.0;0.0;3.0;24.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;19.0;8.0;6.0;9.0;0.0;22.0;13.0;6.0;38.0;626.0;519.0;165.0;42.0;3.0;188.0;14.0;2.0;0.0;2024_2025
159773;146599;57374;Pablo Ceppelini;32;Uruguay;Mediocentro ofensivo;Atl. Nacional;1121.0;14.0;13.0;2.0;17.0;6.0;4.0;7.0;4.0;43.0;6.0;2.0;3.0;0.0;0.0;0.0;1.0;11.0;8.0;4.0;12.0;0.0;10.0;17.0;7.0;31.0;609.0;482.0;210.0;32.0;32.0;222.0;8.0;4.0;0.0;2024_2025
159773;146599;63819;Pablo Ceppelini;32;Uruguay;Mediocentro ofensivo;Atl. Nacional;863.0;24.0;7.0;0.0;14.0;4.0;6.0;4.0;2.0;34.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;11.0;3.0;4.0;10.0;0.0;11.0;11.0;3.0;25.0;471.0;395.0;153.0;29.0;23.0;137.0;3.0;2.0;0.0;2024_2025
196037;340077;57741;Pablo Lavandeira;34;Uruguay;Mediocentro ofensivo;FBC Melgar;707.0;19.0;7.0;2.0;33.0;11.0;11.0;11.0;2.0;26.0;4.0;6.0;7.0;0.0;1.0;1.0;1.0;11.0;2.0;2.0;5.0;0.0;8.0;13.0;2.0;31.0;236.0;185.0;101.0;19.0;10.0;121.0;12.0;3.0;0.0;2024_2025
480523;876927;57741;Aldair Fuentes;26;Perú;Defensa central;CF Fuenlabrada;525.0;14.0;6.0;1.0;5.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;8.0;21.0;3.0;0.0;9.0;3.0;13.0;17.0;257.0;222.0;5.0;11.0;0.0;41.0;4.0;1.0;0.0;2024_2025
723853;1020375;57741;Erick Noriega;22;Perú;Defensa central;Comerciantes;2708.0;32.0;31.0;1.0;22.0;9.0;10.0;3.0;1.0;11.0;1.0;0.0;24.0;0.0;0.0;0.0;3.0;57.0;36.0;88.0;8.0;1.0;44.0;22.0;43.0;103.0;1240.0;986.0;167.0;136.0;4.0;344.0;21.0;7.0;1.0;2024_2025
953990;943712;57478;Guillermo Enrique;24;Argentina;Lateral derecho;Gimnasia;315.0;6.0;5.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;6.0;12.0;4.0;0.0;2.0;0.0;5.0;12.0;77.0;45.0;5.0;4.0;2.0;72.0;4.0;1.0;0.0;2024_2025
953990;943712;57487;Guillermo Enrique;24;Argentina;Lateral derecho;Gimnasia;247.0;5.0;2.0;0.0;2.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;7.0;3.0;9.0;1.0;0.0;2.0;5.0;7.0;16.0;80.0;47.0;21.0;6.0;4.0;64.0;3.0;1.0;0.0;2024_2025
439631;876929;57297;Kevin Quevedo;27;Perú;Extremo izquierdo;Uni. Católica;262.0;6.0;3.0;0.0;3.0;0.0;2.0;1.0;1.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;3.0;9.0;2.0;0.0;0.0;7.0;4.0;11.0;73.0;56.0;26.0;0.0;3.0;36.0;4.0;0.0;0.0;2024_2025
439631;876929;58043;Kevin Quevedo;27;Perú;Extremo izquierdo;Uni. Católica;738.0;14.0;8.0;2.0;19.0;12.0;4.0;3.0;1.0;13.0;2.0;2.0;7.0;0.0;1.0;0.0;1.0;3.0;1.0;2.0;4.0;1.0;8.0;7.0;1.0;17.0;240.0;200.0;72.0;8.0;5.0;79.0;6.0;2.0;0.0;2024_2025
836494;1084961;57487;Alan Cantero;26;Argentina;Extremo izquierdo;Godoy Cruz;830.0;14.0;11.0;4.0;19.0;9.0;6.0;4.0;2.0;14.0;4.0;2.0;29.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;7.0;0.0;8.0;24.0;5.0;62.0;192.0;138.0;60.0;3.0;0.0;138.0;16.0;0.0;0.0;2024_2025
836494;1084961;57478;Alan Cantero;26;Argentina;Extremo izquierdo;Godoy Cruz;852.0;16.0;10.0;1.0;17.0;3.0;9.0;5.0;1.0;7.0;1.0;1.0;21.0;0.0;0.0;0.0;0.0;9.0;0.0;7.0;2.0;0.0;5.0;25.0;16.0;55.0;164.0;121.0;40.0;5.0;0.0;154.0;34.0;2.0;0.0;2024_2025
315761;818401;57741;Pierre da Silva;25;Estados Unidos;Extremo izquierdo;César Vallejo;1588.0;26.0;20.0;1.0;29.0;8.0;5.0;16.0;1.0;22.0;3.0;0.0;29.0;0.0;0.0;0.0;1.0;21.0;9.0;12.0;7.0;0.0;29.0;38.0;16.0;88.0;493.0;368.0;109.0;19.0;18.0;268.0;23.0;6.0;0.0;2024_2025
547021;949793;57741;Alessandro Milesi;24;Perú;Lateral izquierdo;Alianza Atl.;1815.0;26.0;21.0;0.0;19.0;5.0;10.0;4.0;2.0;20.0;2.0;1.0;10.0;0.0;0.0;0.0;0.0;29.0;19.0;41.0;5.0;0.0;30.0;12.0;21.0;50.0;485.0;337.0;107.0;23.0;17.0;262.0;14.0;5.0;0.0;2024_2025
655641;976931;57741;Carlos Gamarra;24;Perú;Defensa central;Los Chankas;2573.0;30.0;28.0;1.0;10.0;3.0;6.0;1.0;1.0;7.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;53.0;19.0;120.0;20.0;1.0;21.0;11.0;47.0;70.0;852.0;641.0;60.0;107.0;1.0;237.0;5.0;6.0;0.0;2024_2025
738710;1016982;57741;Marlon Ruidías;25;Perú;Lateral derecho;Los Chankas;2405.0;32.0;30.0;4.0;24.0;11.0;6.0;7.0;3.0;16.0;4.0;0.0;15.0;0.0;0.0;0.0;1.0;42.0;17.0;31.0;24.0;2.0;40.0;19.0;8.0;76.0;944.0;760.0;237.0;74.0;8.0;311.0;18.0;5.0;1.0;2024_2025
351561;831183;57741;Carlo Diez;28;Perú;Pivote;Dep. Garcilaso;2869.0;34.0;33.0;1.0;17.0;8.0;7.0;2.0;0.0;13.0;0.0;0.0;11.0;0.0;0.0;0.0;2.0;42.0;27.0;27.0;16.0;2.0;36.0;42.0;19.0;95.0;845.0;666.0;159.0;53.0;5.0;249.0;16.0;5.0;0.0;2024_2025
195002;175977;57741;Álvaro Ampuero;31;Perú;Lateral izquierdo;Atlético Grau;1354.0;20.0;15.0;0.0;8.0;3.0;4.0;1.0;1.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;19.0;9.0;49.0;3.0;2.0;17.0;8.0;37.0;33.0;649.0;512.0;42.0;41.0;2.0;159.0;7.0;6.0;0.0;2024_2025
268031;325609;57297;Facundo Callejo;31;Argentina;Delantero centro;SD Aucas;393.0;5.0;5.0;1.0;13.0;4.0;6.0;3.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;0.0;3.0;2.0;7.0;4.0;71.0;50.0;19.0;4.0;3.0;52.0;5.0;0.0;0.0;2024_2025
268031;325609;58043;Facundo Callejo;31;Argentina;Delantero centro;SD Aucas;395.0;14.0;3.0;3.0;26.0;9.0;11.0;6.0;0.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;1.0;1.0;5.0;2.0;0.0;2.0;1.0;10.0;5.0;72.0;49.0;15.0;1.0;4.0;41.0;0.0;1.0;0.0;2024_2025
268031;325609;58156;Facundo Callejo;31;Argentina;Delantero centro;SD Aucas;838.0;12.0;9.0;4.0;32.0;13.0;13.0;6.0;2.0;16.0;3.0;2.0;2.0;0.0;0.0;0.0;7.0;7.0;2.0;5.0;2.0;0.0;9.0;6.0;19.0;15.0;191.0;133.0;54.0;11.0;8.0;105.0;3.0;2.0;0.0;2024_2025
528367;893067;57741;Marco Saravia;25;Perú;Defensa central;Universitario;31.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;19.0;17.0;5.0;4.0;0.0;2.0;0.0;0.0;0.0;2024_2025
871653;1107917;57741;Piero Guzmán;24;Perú;Defensa central;Universitario;691.0;13.0;7.0;1.0;5.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;8.0;5.0;44.0;1.0;1.0;4.0;3.0;14.0;13.0;368.0;312.0;9.0;30.0;0.0;63.0;1.0;1.0;0.0;2024_2025
747666;1464243;57694;Alex Custodio;20;Venezuela;Lateral derecho;Dep. La Guaira;2335.0;28.0;26.0;4.0;10.0;4.0;6.0;0.0;1.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;30.0;29.0;71.0;9.0;0.0;31.0;23.0;32.0;55.0;1053.0;873.0;123.0;65.0;3.0;215.0;5.0;5.0;0.0;2024_2025
292729;384658;57741;Alexis Cossio;29;Perú;Lateral izquierdo;CA Mannucci;1244.0;23.0;14.0;0.0;19.0;3.0;12.0;4.0;2.0;13.0;1.0;1.0;5.0;0.0;0.0;0.0;1.0;20.0;21.0;31.0;9.0;0.0;19.0;16.0;10.0;41.0;378.0;275.0;64.0;21.0;10.0;211.0;10.0;4.0;0.0;2024_2025
851121;1096363;58156;Agustín Graneros;28;Argentina;Delantero centro;Real Tomayapo;3202.0;37.0;37.0;15.0;115.0;55.0;44.0;16.0;5.0;72.0;5.0;6.0;32.0;4.0;3.0;2.0;31.0;32.0;12.0;21.0;9.0;0.0;49.0;59.0;20.0;123.0;706.0;517.0;233.0;20.0;29.0;460.0;37.0;5.0;0.0;2024_2025
653484;975241;57741;Erick Perleche;23;Perú;Lateral derecho;Dep. Garcilaso;1281.0;22.0;14.0;1.0;9.0;3.0;6.0;0.0;0.0;13.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;23.0;23.0;25.0;7.0;0.0;21.0;12.0;7.0;41.0;351.0;273.0;97.0;18.0;8.0;145.0;5.0;4.0;0.0;2024_2025
857805;1107889;57741;Jimmy Pérez;23;Perú;Mediocentro;UTC;2207.0;34.0;24.0;4.0;40.0;12.0;18.0;10.0;1.0;28.0;0.0;1.0;16.0;1.0;0.0;0.0;1.0;26.0;14.0;10.0;13.0;0.0;22.0;43.0;3.0;85.0;782.0;658.0;193.0;31.0;16.0;263.0;22.0;3.0;0.0;2024_2025
332776;760636;57741;Anthony Gordillo;30;Perú;Lateral izquierdo;Dep. Garcilaso;1742.0;26.0;20.0;1.0;25.0;5.0;15.0;5.0;3.0;28.0;2.0;0.0;7.0;0.0;0.0;0.0;2.0;33.0;27.0;35.0;4.0;0.0;18.0;20.0;16.0;59.0;470.0;327.0;91.0;38.0;18.0;262.0;7.0;4.0;0.0;2024_2025
360446;789416;57741;Federico Illanes;30;Argentina;Pivote;Rangers;2758.0;31.0;31.0;0.0;5.0;1.0;3.0;1.0;1.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;64.0;19.0;32.0;23.0;1.0;51.0;16.0;22.0;85.0;887.0;724.0;80.0;75.0;1.0;202.0;11.0;7.0;1.0;2024_2025
483715;883812;57741;Renato Espinosa;25;Perú;Delantero centro;Sport Huancayo;1039.0;24.0;10.0;8.0;32.0;15.0;14.0;3.0;0.0;11.0;0.0;3.0;2.0;0.0;0.0;0.0;13.0;8.0;7.0;5.0;3.0;0.0;12.0;20.0;15.0;30.0;199.0;133.0;51.0;8.0;3.0;116.0;11.0;2.0;0.0;2024_2025
440020;874986;57741;Frank Ysique;28;Perú;Pivote;César Vallejo;2414.0;30.0;28.0;0.0;9.0;2.0;3.0;4.0;1.0;25.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;37.0;33.0;23.0;27.0;0.0;20.0;32.0;13.0;73.0;1403.0;1242.0;264.0;79.0;1.0;211.0;17.0;5.0;1.0;2024_2025
908300;1018414;57478;Gregorio Rodríguez;24;Argentina;Extremo derecho;Instituto ACC;1215.0;26.0;13.0;4.0;29.0;10.0;10.0;9.0;1.0;20.0;5.0;1.0;19.0;0.0;0.0;0.0;3.0;15.0;3.0;3.0;8.0;0.0;7.0;8.0;11.0;42.0;215.0;165.0;68.0;1.0;18.0;191.0;15.0;2.0;0.0;2024_2025
118756;140103;57478;Pier Barrios;34;Argentina;Defensa central;Godoy Cruz;1887.0;21.0;21.0;0.0;6.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0;23.0;99.0;10.0;1.0;25.0;18.0;34.0;43.0;825.0;627.0;55.0;58.0;1.0;217.0;1.0;3.0;1.0;2024_2025
118756;140103;57487;Pier Barrios;34;Argentina;Defensa central;Godoy Cruz;1069.0;12.0;12.0;0.0;6.0;0.0;5.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;19.0;49.0;4.0;0.0;11.0;9.0;29.0;29.0;540.0;453.0;34.0;38.0;4.0;106.0;5.0;3.0;0.0;2024_2025
332252;800243;57782;Facundo Castro;28;Argentina;Delantero centro;Nueva Chicago;3051.0;39.0;36.0;12.0;62.0;27.0;0.0;5.0;1.0;15.0;0.0;0.0;42.0;0.0;3.0;3.0;30.0;0.0;0.0;24.0;19.0;0.0;59.0;41.0;56.0;0.0;462.0;330.0;31.0;10.0;4.0;0.0;0.0;9.0;0.0;2024_2025
665113;975919;57741;Percy Liza;24;Perú;Delantero centro;CA Mannucci;1093.0;27.0;9.0;1.0;18.0;7.0;11.0;0.0;3.0;16.0;3.0;2.0;11.0;0.0;0.0;0.0;1.0;7.0;2.0;5.0;2.0;0.0;31.0;26.0;19.0;44.0;225.0;171.0;61.0;6.0;2.0;126.0;17.0;2.0;2.0;2024_2025
491570;922871;57741;Nelson Cabanillas;24;Perú;Lateral izquierdo;Universitario;1276.0;27.0;16.0;0.0;8.0;5.0;2.0;1.0;2.0;21.0;3.0;0.0;11.0;0.0;0.0;0.0;1.0;28.0;14.0;15.0;11.0;0.0;14.0;22.0;10.0;61.0;498.0;363.0;110.0;22.0;23.0;272.0;11.0;4.0;0.0;2024_2025
302416;365990;57741;Leonel González;30;Argentina;Defensa central;Godoy Cruz;2688.0;30.0;30.0;0.0;12.0;3.0;7.0;2.0;0.0;7.0;1.0;1.0;15.0;0.0;1.0;0.0;1.0;41.0;39.0;82.0;11.0;0.0;29.0;27.0;44.0;83.0;1234.0;985.0;117.0;171.0;2.0;331.0;8.0;4.0;2.0;2024_2025
399206;815133;58156;Matías Noble;27;Argentina;Interior izquierdo;Real Tomayapo;1544.0;18.0;17.0;4.0;38.0;16.0;15.0;7.0;5.0;42.0;4.0;1.0;20.0;0.0;0.0;0.0;2.0;24.0;6.0;17.0;17.0;0.0;15.0;25.0;13.0;69.0;584.0;453.0;149.0;34.0;34.0;306.0;15.0;4.0;0.0;2024_2025
399206;815133;57297;Matías Noble;27;Argentina;Interior izquierdo;Real Tomayapo;516.0;6.0;6.0;1.0;6.0;2.0;4.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;10.0;2.0;6.0;4.0;1.0;8.0;5.0;3.0;18.0;143.0;101.0;29.0;11.0;4.0;92.0;8.0;1.0;0.0;2024_2025
662705;989259;57741;Mathías Llontop;22;Perú;Lateral izquierdo;CA Mannucci;2330.0;30.0;26.0;0.0;8.0;1.0;3.0;4.0;1.0;16.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;35.0;34.0;70.0;20.0;1.0;19.0;18.0;19.0;57.0;629.0;442.0;110.0;29.0;7.0;331.0;4.0;7.0;0.0;2024_2025
626916;960016;47647;Lautaro Guzmán;24;Argentina;Extremo izquierdo;Arsenal;1880.0;27.0;22.0;2.0;38.0;12.0;18.0;8.0;3.0;26.0;6.0;3.0;41.0;0.0;2.0;1.0;6.0;24.0;12.0;6.0;31.0;0.0;14.0;54.0;7.0;118.0;542.0;396.0;167.0;25.0;34.0;377.0;42.0;2.0;0.0;2024_2025
400051;883287;57741;Johan Madrid;27;Perú;Lateral derecho;César Vallejo;2822.0;33.0;32.0;1.0;21.0;3.0;11.0;7.0;2.0;29.0;1.0;0.0;15.0;1.0;0.0;0.0;2.0;43.0;43.0;69.0;15.0;0.0;18.0;34.0;33.0;91.0;1196.0;902.0;174.0;123.0;20.0;506.0;21.0;6.0;1.0;2024_2025
313437;351398;58156;Javier Sanguinetti;33;Argentina;Mediocentro ofensivo;GV San José;2247.0;29.0;27.0;12.0;82.0;33.0;35.0;14.0;10.0;75.0;9.0;2.0;18.0;0.0;2.0;2.0;2.0;29.0;10.0;30.0;16.0;0.0;18.0;25.0;12.0;71.0;1025.0;816.0;364.0;66.0;32.0;422.0;23.0;7.0;0.0;2024_2025
97013;143886;57741;Marlon de Jesús;32;Ecuador;Delantero centro;Unión Comercio;1651.0;21.0;20.0;8.0;64.0;19.0;23.0;22.0;2.0;22.0;2.0;0.0;13.0;1.0;4.0;4.0;9.0;6.0;0.0;14.0;5.0;0.0;21.0;31.0;38.0;49.0;296.0;200.0;73.0;9.0;3.0;205.0;24.0;1.0;0.0;2024_2025
242546;1100345;63819;Yonatan Murillo;31;Colombia;Defensa central;Once Caldas;225.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.0;5.0;0.0;0.0;1.0;0.0;5.0;7.0;81.0;68.0;3.0;7.0;0.0;15.0;0.0;0.0;0.0;2024_2025
242546;1100345;57374;Yonatan Murillo;31;Colombia;Defensa central;Once Caldas;979.0;15.0;8.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;17.0;14.0;57.0;10.0;0.0;12.0;3.0;21.0;21.0;322.0;242.0;15.0;20.0;0.0;90.0;1.0;5.0;0.0;2024_2025
874831;1411422;57741;Piero Magallanes;23;Perú;Extremo derecho;Comerciantes;2573.0;34.0;29.0;4.0;39.0;9.0;14.0;16.0;3.0;35.0;6.0;0.0;37.0;3.0;3.0;3.0;0.0;18.0;6.0;7.0;5.0;0.0;49.0;65.0;6.0;120.0;745.0;564.0;198.0;51.0;13.0;423.0;55.0;6.0;0.0;2024_2025
